,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,cleaned_employees,Gender_clean
1062,2014-08-29 12:00:33,44,M,United States,FL,Yes,No,No,Never,1-5,Yes,Yes,unknown,No,No,No,Yes,Somewhat difficult,No,No,No,No,No,No,unknown,No,unknown,63.0,Male
1063,2014-08-29 12:08:12,25,Male,United States,UT,No,No,Yes,Often,6-25,Yes,Yes,unknown,No,No,No,unknown,Somewhat easy,unceratin,No,Some of them,No,No,Maybe,unknown,No,unknown,63.0,Male
1064,2014-08-29 12:15:57,24,male,Germany,unknown,No,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,No,unknown,Somewhat easy,unceratin,No,Yes,Yes,No,No,unknown,No,Thank you this is very important.,15.0,Male
1065,2014-08-29 12:20:01,25,Male,South Africa,unknown,No,Yes,Yes,Often,6-25,No,No,unknown,No,No,No,Yes,unknown,No,No,Some of them,Yes,No,Maybe,No,Yes,unknown,1001.0,Male
1066,2014-08-29 12:26:21,34,M,United States,NJ,No,No,No,Never,6-25,Yes,Yes,Yes,unknown,unknown,unknown,unknown,Somewhat easy,unceratin,unceratin,No,Some of them,No,Maybe,unknown,No,unknown,1001.0,Male
1067,2014-08-29 12:27:54,26,Male,United States,PA,No,No,No,Never,More than 1000,No,No,Yes,Yes,No,unknown,unknown,Somewhat difficult,unceratin,No,No,Yes,No,No,unknown,No,unknown,1001.0,Male
1068,2014-08-29 12:45:11,48,Male,United States,IN,No,No,No,Never,26-100,No,No,Yes,Yes,Yes,Yes,Yes,unknown,unceratin,No,Some of them,Yes,No,Maybe,unknown,No,unknown,300.0,Male
1069,2014-08-29 12:48:20,34,Male,Greece,unknown,No,No,No,Sometimes,26-100,Yes,Yes,No,No,No,No,unknown,Very difficult,Yes,unceratin,Some of them,No,No,Maybe,No,No,unknown,1001.0,Male
1070,2014-08-29 12:54:31,39,Female,United States,OH,No,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,Maybe,No,No,I've never heard of a workplace that would actually allow you to call off for mental health reasons. So many places require a doctor's note for calling off sick. It's all set up to make you feel worse if you can't just suck it up. Thanks for working to change this!!!,3.0,Female
1071,2014-08-29 13:17:33,43,Male,United States,OH,No,No,No,Sometimes,More than 1000,Yes,Yes,Yes,unknown,No,Yes,unknown,unknown,unceratin,No,No,No,No,No,unknown,No,unknown,1001.0,Male
1072,2014-08-29 13:23:40,41,M,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,unknown,unknown,unceratin,unceratin,Some of them,No,No,No,Yes,Yes,unknown,63.0,Male
1073,2014-08-29 13:58:25,25,Male,United States,IN,No,No,No,Never,More than 1000,No,No,unknown,No,No,No,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,3.0,Male
1074,2014-08-29 14:04:59,31,m,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,unknown,Somewhat easy,unceratin,No,Some of them,No,No,Maybe,No,No,unknown,3.0,Male
1075,2014-08-29 14:09:21,40,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,unknown,Yes,Yes,No,No,No,Maybe,No,Yes,unknown,3.0,Male
1076,2014-08-29 14:31:00,43,Male,United States,VA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,Yes,unknown,No,unknown,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,Maybe,unknown,No,This survey was tough as a self-employed individual. You may wish to discard responses from self employed people for much of your analysis.,1001.0,Male
1077,2014-08-29 14:51:49,27,Female,United States,WA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,unceratin,No,Yes,Some of them,No,Maybe,No,Yes,I answered based on previous job at large technical company where I was pushed out of my role within 3 months of disclosing diagnosis.I had been struggling for 3 months prior to disclosure and was incredibly relieved when finally diagnosed. Growing up in a family open about mental health and also at the end of my rope I immediately shared with management what was going on. I requested a temporary reduced workload so I could reduce anxiety. (At time I didn't know it was anxiety as took me a year to accept that the (to me) deserved stress was anxiety caused by my core diagnosis.) When disclosing I didn't deeply understand details of the state of my mental health; I simply knew I was so stressed out by having been unable to get myself to do work in three months that I couldn't juggle all that was currently on my plate.It was at this point my direct manager and I began an almost daily struggle. After working on a single project and making progress (compared to 3 months before diagnosis when management didn't even know how bad I was doing) I requested increasing my workload. This was never granted; boss said I hadn't proved myself and implied I could not be trusted.Two huge issues stick out to me from that experience:1) Company assumes things would be better and back to 100% within months. They did not understand what one goes through when figuring out meds: things at times got worse. They did not understand how long it takes until meds are figured out: mine took two years. They most certainly would not truly understand why to this day four years later despite being stable I'm in counseling every other week in addition to being on meds. Rather than supporting that it would be seen as oh I'm sorry. I was a problem to my manager because he didn't see improvements each week.2) Accomodations.- There was no option for me to reduce work temporarily to part-time (too complicated). Instead they pushed me to take disability leave. I told them that wouldn't help; they told me to double-check with care providers. That required me to see a psychologist unnecessarily as psychologist said I didn't qualify for leave. (Expensive unnecessary appointment).- The assistance I needed the most at work was understanding: I was open but my manager told me to not tell my co-worker assigned to support me. That was disasterous for colleague's stress/frustration levels. He knew something was up but was barred from asking and I was implied it was better to keep my mouth shut.- Accommodations weren't understood by even Benefits as they're not trained in mental health nor do they have people come in to assess how they're doing in supporting those with mental health issues. Should be no different than people coming in to assess for physical accessibility of the workplace. When in a meeting with my manager supervised by HR I shouldn't feel like I'm asking too much of manager when requesting he put the negative critiques on the back burner and help me figure out whether I'm doing anything right. That this didn't stop him from coming into my office that same day and putting on my dick hat to yell at me for something that wasn't even my fault (he had brought in co-worker for this yelling and turned to finish yelling at this person): FUCKING UNACCEPTABLE.While I will never return to that company and as such took the severance package I will NEVER agree with their legal reason for being unable to do the job: me being medically disqualified from this role. I was too expensive in the short term for them; I'm not worth the cost.,63.0,Female
1078,2014-08-29 14:59:43,37,female,United States,NJ,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,unknown,unknown,unknown,Yes,unceratin,No,No,No,Maybe,unknown,No,If a man in tech is afraid of speaking up about these things it is even worse for women in tech who are already fearful of and fighting against the stigma of incompetence.  On the other hand if a female in tech does not commiserate with her male coworkers on mental health problems she will no longer be seen as a team player. It is really a catch-22 for women in STEM.,3.0,Female
1079,2014-08-29 15:10:39,32,male,Netherlands,unknown,Yes,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Yes,Very difficult,unceratin,No,Some of them,Yes,No,Maybe,No,No,unknown,15.0,Male
1080,2014-08-29 15:59:55,25,Male,United States,UT,No,Yes,Yes,Often,1-5,No,Yes,No,Yes,No,No,Yes,Very easy,unceratin,No,Yes,Yes,No,Maybe,No,No,unknown,1001.0,Male
1081,2014-08-29 16:07:05,29,Male,Netherlands,unknown,No,Yes,Yes,Often,1-5,No,Yes,unknown,unknown,unknown,Yes,unknown,Very difficult,No,unceratin,Yes,Yes,Maybe,No,Yes,No,Autism is a bitch for those living with it and living it. For the past years I've really been working hard to get myself (known) in the community. The people in the community that know can be counted on one hand. In general I'm not telling anyway unless it really matters and it would be a gain in some way or the other. Not because I don't trust the community members close to me but because I don't want to be that guy. And IMHO it doesn't and shouldn't matter but sadly some people are funky about that. Yet sometimes I wan't to tell everyone what I've been through and share my lessons learned.,1001.0,Male
1082,2014-08-29 16:17:32,30,Female,United States,TN,No,Yes,Yes,Often,More than 1000,No,No,Yes,No,No,No,unknown,Somewhat difficult,Yes,No,No,No,No,Maybe,No,No,This issue for me is very real at the moment. I have missed several days of work recently because of a bad reaction to a depression/anxiety drug and I hate not being able to discuss it with my boss without worrying that I will be labeled a liability. ,63.0,Female
1083,2014-08-29 16:21:16,34,female,Canada,unknown,No,Yes,Yes,Often,26-100,No,No,unknown,No,Yes,unknown,unknown,Somewhat easy,No,No,Some of them,Some of them,No,No,Yes,No,unknown,300.0,Female
1084,2014-08-29 16:30:50,32,male,United Kingdom,unknown,No,Yes,Yes,Sometimes,1-5,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,Maybe,No,No,unknown,300.0,Male
1085,2014-08-29 16:50:08,37,male,Germany,unknown,No,No,No,Sometimes,6-25,No,Yes,unknown,No,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,unknown,300.0,Male
1086,2014-08-29 16:51:31,41,male,Germany,unknown,No,No,Yes,Sometimes,More than 1000,No,Yes,unknown,No,No,No,unknown,Somewhat difficult,No,No,Yes,Yes,No,No,Yes,No,unknown,1001.0,Male
1087,2014-08-29 16:56:06,38,male,United States,IN,No,Yes,No,Never,More than 1000,No,No,Yes,unknown,Yes,Yes,unknown,unknown,Yes,unceratin,Some of them,No,No,No,No,No,unknown,300.0,Male
1088,2014-08-29 17:04:07,32,Male,United States,IN,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,unknown,Yes,unknown,No,No,Some of them,Yes,No,Maybe,unknown,No,unknown,3.0,Male
1089,2014-08-29 17:04:12,28,Female,United States,CA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,unknown,unknown,unknown,unknown,unceratin,No,Some of them,Some of them,No,No,Yes,No,unknown,15.0,Female
1091,2014-08-29 17:32:31,43,male,United States,TX,No,Yes,No,Never,100-500,No,No,Yes,Yes,No,unknown,unknown,Somewhat easy,unceratin,No,Some of them,Some of them,No,Maybe,No,No,unknown,1001.0,Male
1092,2014-08-29 17:35:16,32,Male,United States,TN,No,Yes,Yes,Often,100-500,No,Yes,No,Yes,No,No,unknown,Very difficult,Yes,No,Yes,Yes,No,Yes,No,No,unknown,750.0,Male
1093,2014-08-29 17:54:32,25,M,United States,WA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,unknown,Yes,unknown,Yes,No,No,No,No,No,Yes,No,unknown,15.0,Male
1094,2014-08-29 18:33:32,37,Male,United States,UT,No,No,Yes,Sometimes,100-500,No,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,No,Yes,No,No,Yes,No,unknown,300.0,Male
1095,2014-08-29 18:39:07,36,male,United States,AL,Yes,No,Yes,Sometimes,1-5,No,No,No,Yes,No,No,No,Very difficult,No,No,No,No,No,No,No,Yes,unknown,3.0,Male
1096,2014-08-29 19:32:13,24,Male,United States,WI,No,Yes,Yes,Rarely,6-25,Yes,Yes,unknown,No,No,No,unknown,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,unknown,15.0,Male
1097,2014-08-29 19:34:40,40,male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,unknown,Yes,unknown,unknown,Somewhat difficult,unceratin,No,Some of them,Some of them,No,Maybe,unknown,Yes,Really manager dependent. I have had managers who work with my strengths and others who want my to work on my weaknesses which are directly tied to my mental issues. ,15.0,Male
1098,2014-08-29 20:53:09,29,Male,United States,WI,No,No,No,Sometimes,More than 1000,No,No,unknown,unknown,Yes,unknown,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No,Though it doesn't affect me (male) good job for making the Gender field a text input instead of a drop down of only two options.,15.0,Male
1099,2014-08-29 20:53:58,43,Male,United States,NY,No,No,No,Never,500-1000,No,Yes,unknown,No,No,unknown,unknown,unknown,No,No,Yes,Some of them,No,No,Yes,No,unknown,63.0,Male
1100,2014-08-29 21:26:44,29,Male,United States,NY,No,No,No,Sometimes,6-25,Yes,Yes,Yes,unknown,No,Yes,unknown,unknown,unceratin,No,Some of them,Yes,Maybe,Yes,unknown,No,unknown,63.0,Male
1101,2014-08-29 21:28:14,26,Male,United States,OH,No,Yes,No,Sometimes,100-500,No,Yes,unknown,unknown,No,No,unknown,unknown,unceratin,No,Some of them,No,No,Maybe,unknown,No,unknown,1001.0,Male
1102,2014-08-29 21:40:26,33,Female,Canada,unknown,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,Maybe,No,Yes,unknown,15.0,Female
1103,2014-08-29 22:08:51,35,Female,United States,WA,No,Yes,No,Sometimes,6-25,Yes,Yes,unknown,No,No,No,unknown,Somewhat easy,No,No,Yes,Some of them,No,No,Yes,No,unknown,15.0,Female
1104,2014-08-29 23:51:01,45,M,United States,CA,No,No,No,Never,6-25,Yes,Yes,Yes,No,No,No,unknown,unknown,Yes,unceratin,Some of them,No,No,Maybe,unknown,No,unknown,15.0,Male
1105,2014-08-30 00:09:55,25,Male,United States,SC,No,No,Yes,Rarely,6-25,Yes,Yes,No,Yes,No,unknown,unknown,Somewhat easy,unceratin,No,No,Some of them,No,Maybe,unknown,No,unknown,15.0,Male
1106,2014-08-30 03:55:19,50,male,France,unknown,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,unknown,unknown,unceratin,unceratin,Some of them,Yes,No,No,unknown,No,unknown,3.0,Male
1107,2014-08-30 05:05:44,26,male,Australia,unknown,No,Yes,Yes,Rarely,26-100,No,Yes,No,No,unknown,unknown,unknown,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,unknown,1001.0,Male
1108,2014-08-30 05:47:08,33,female,United States,CA,No,No,Yes,Often,More than 1000,No,Yes,Yes,Yes,unknown,unknown,unknown,unknown,Yes,No,No,No,No,Maybe,unknown,No,unknown,63.0,Female
1109,2014-08-30 06:48:28,30,Male,India,unknown,No,No,No,Often,6-25,No,Yes,No,No,No,No,No,Very easy,unceratin,unceratin,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,300.0,Male
1110,2014-08-30 07:31:05,33,male,Croatia,unknown,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,Yes,No,unknown,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,unknown,15.0,Male
1111,2014-08-30 11:48:52,29,M,France,unknown,No,No,Yes,Often,6-25,No,Yes,Yes,No,No,No,Yes,Somewhat easy,unceratin,unceratin,Yes,Some of them,No,Yes,No,No,unknown,1001.0,Male
1112,2014-08-30 12:35:06,37,male,Germany,unknown,No,No,No,Sometimes,6-25,Yes,Yes,No,unknown,No,No,unknown,unknown,unceratin,No,Some of them,No,Maybe,Yes,unknown,No,unknown,3.0,Male
1113,2014-08-30 13:23:57,25,Male,United States,MN,No,Yes,Yes,Sometimes,1-5,Yes,Yes,unknown,No,unknown,unknown,unknown,Very easy,No,No,Yes,Yes,Maybe,Yes,unknown,No,I was (wrongly) diagnosed clinically depressed at 12 then bipolar I at 15 and medicated for a decade until decided myself to go drug free. Since then I've never been happier. Insomnia and my insatiablility for learning and programming have always had a symbiotic  relationship.It might also bear mentioning that I'm self-employed in addition to my more traditional day job.,3.0,Male
1114,2014-08-30 13:48:34,40,m,United States,WA,No,No,No,Sometimes,More than 1000,No,No,Yes,unknown,unknown,unknown,unknown,Somewhat easy,unceratin,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,1001.0,Male
1115,2014-08-30 13:55:45,24,Male,Canada,unknown,No,No,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,unknown,unceratin,No,No,No,No,Maybe,unknown,Yes,unknown,300.0,Male
1116,2014-08-30 14:00:22,40,Male,United Kingdom,unknown,No,No,Yes,Never,100-500,No,Yes,unknown,unknown,No,unknown,unknown,Very easy,unceratin,No,Yes,Some of them,No,Maybe,unknown,No,unknown,63.0,Male
1117,2014-08-30 15:57:04,46,Male,United States,PA,No,Yes,Yes,Sometimes,6-25,No,Yes,unknown,Yes,No,unknown,unknown,unknown,Yes,unceratin,No,Some of them,No,Maybe,unknown,No,unknown,15.0,Male
1118,2014-08-30 16:13:40,38,Male,United States,NY,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,No,No,Yes,No,Yes,unknown,No,unknown,3.0,Male
1119,2014-08-30 16:38:02,34,Male,United States,VT,No,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,unknown,unknown,Yes,Yes,No,No,No,No,unknown,No,My employer currently does not offer any health insurance I have to get that on my own.  However at past positions I have had health insurance but no one ever mentioned mental health issues nor would I wish to discuss those with my co-workers bosses etc for fear of negative reception.,63.0,Male
1120,2014-08-30 18:29:00,32,Male,United Kingdom,unknown,Yes,No,Yes,Rarely,1-5,No,Yes,No,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes,unknown,15.0,Male
1121,2014-08-30 19:35:58,44,Male,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,No,No,No,No,No,Yes,unknown,unknown,unceratin,No,Some of them,Some of them,No,No,No,No,unknown,1001.0,Male
1122,2014-08-30 19:56:23,33,Female,United Kingdom,unknown,No,No,Yes,Never,100-500,No,Yes,unknown,unknown,No,unknown,unknown,Very easy,unceratin,No,Some of them,Some of them,No,Maybe,No,No,unknown,63.0,Female
1123,2014-08-30 20:12:33,45,female,United States,MI,No,No,Yes,Rarely,26-100,No,No,unknown,No,unknown,unknown,unknown,unknown,No,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,63.0,Female
1124,2014-08-30 20:19:37,35,Male,United States,NY,No,No,No,Sometimes,6-25,No,Yes,unknown,unknown,unknown,unknown,Yes,unknown,No,No,No,No,No,No,Yes,No,Mental health at work is not an issue if you leave work problems at work that may be easier for those of us not in a support role.,1001.0,Male
1125,2014-08-30 20:43:51,26,Male,Germany,unknown,Yes,Yes,Yes,Often,1-5,No,Yes,No,No,No,No,unknown,unknown,unceratin,No,Yes,Yes,Maybe,Yes,No,Yes,unknown,63.0,Male
1126,2014-08-30 20:46:35,20,female,United States,NY,No,No,Yes,Sometimes,26-100,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,63.0,Female
1128,2014-08-31 04:31:11,37,Male,Netherlands,unknown,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,Somewhat easy,unceratin,No,Some of them,Yes,No,Maybe,Yes,No,unknown,63.0,Male
1129,2014-08-31 09:19:43,28,male,United States,MI,No,No,No,Sometimes,More than 1000,No,No,Yes,No,No,No,Yes,Somewhat easy,unceratin,No,No,No,No,Yes,No,No,unknown,15.0,Male
1130,2014-08-31 15:03:12,42,F,United States,WA,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes,No,No,unknown,unknown,Yes,No,Some of them,Some of them,No,Yes,No,No,unknown,15.0,Female
1131,2014-08-31 15:23:16,32,male,United Kingdom,unknown,No,No,No,Sometimes,26-100,No,Yes,No,No,No,No,unknown,unknown,unceratin,No,No,No,No,No,unknown,Yes,unknown,1001.0,Male
1132,2014-08-31 16:48:13,36,F,United States,TN,No,Yes,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes,No,No,Yes,Somewhat easy,unceratin,unceratin,Some of them,No,No,No,unknown,No,unknown,63.0,Female
1133,2014-08-31 22:11:48,27,M,New Zealand,unknown,No,No,No,Rarely,26-100,No,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,No,No,Maybe,No,Yes,unknown,1001.0,Male
1134,2014-08-31 22:16:40,27,M,New Zealand,unknown,No,No,No,Rarely,26-100,No,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,No,No,Maybe,No,Yes,unknown,1001.0,Male
1135,2014-09-01 04:28:55,27,Male,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,No,No,No,No,No,No,Yes,Somewhat easy,unceratin,No,Yes,Yes,Maybe,Maybe,No,No,suffer from CR-PTSD so all answered based on that,1001.0,Male
1136,2014-09-01 06:52:31,25,Male,United Kingdom,unknown,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No,Since being advised by Occupational Health that the tempo and spontenaity of the office environment was likely to have a negative effect on my mental health (I'm schizoaffective) I've been moved to 100% remote (home) working. The company have furnished a home office for me and I am only required to attend the office once a month to keep in touch,1001.0,Male
1137,2014-09-01 06:53:28,41,M,United Kingdom,unknown,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,unknown,Somewhat difficult,unceratin,unceratin,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,63.0,Male
1138,2014-09-01 08:19:15,23,Male,Germany,unknown,No,Yes,Yes,Sometimes,6-25,No,Yes,unknown,unknown,No,No,unknown,Somewhat easy,unceratin,No,No,No,No,No,unknown,No,unknown,3.0,Male
1139,2014-09-01 08:23:15,21,Male,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,No,No,unknown,No,No,unknown,unknown,unknown,unceratin,No,Some of them,No,No,No,unknown,No,unknown,1001.0,Male
1140,2014-09-01 09:12:15,26,Male,Moldova,unknown,No,No,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,Very difficult,No,No,Yes,Yes,Yes,Yes,unknown,No,unknown,1001.0,Male
1141,2014-09-01 09:15:34,29,Male,Sweden,unknown,No,No,No,Rarely,More than 1000,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unceratin,unceratin,No,No,No,Yes,unknown,Yes,unknown,15.0,Male
1142,2014-09-01 10:06:14,28,male,Belgium,unknown,No,No,No,Sometimes,More than 1000,No,No,No,No,No,No,unknown,Somewhat easy,Yes,unceratin,No,No,No,No,unknown,Yes,unknown,1001.0,Male
1143,2014-09-01 10:40:32,27,female,United Kingdom,unknown,No,Yes,No,Sometimes,More than 1000,No,No,No,Yes,No,No,Yes,unknown,unceratin,No,No,No,No,Yes,Yes,No,unknown,15.0,Female
1144,2014-09-01 12:00:28,23,Male,Israel,unknown,No,No,No,Never,More than 1000,No,No,No,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Yes,Yes,No,unknown,300.0,Male
1145,2014-09-01 12:45:24,26,F,United States,NY,No,Yes,No,Sometimes,26-100,Yes,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,No,No,No,No,unknown,No,unknown,63.0,Female
1146,2014-09-01 17:59:14,38,Male,United Kingdom,unknown,No,Yes,Yes,Sometimes,1-5,No,Yes,No,unknown,unknown,unknown,unknown,Very easy,No,No,Some of them,Yes,Maybe,Yes,unknown,No,unknown,63.0,Male
1147,2014-09-01 21:03:25,39,M,United Kingdom,unknown,No,Yes,Yes,Sometimes,More than 1000,No,No,No,No,No,No,Yes,Very easy,unceratin,unceratin,Some of them,Yes,Maybe,Maybe,Yes,No,Despite the impression that several 'no' responses might give my employer has been very supportive. But then I work in health care.,15.0,Male
1148,2014-09-01 21:34:12,35,M,United States,IN,No,Yes,Yes,Often,More than 1000,No,No,Yes,Yes,No,Yes,unknown,Somewhat easy,Yes,No,No,Some of them,No,Yes,unknown,No,unknown,3.0,Male
1149,2014-09-01 22:58:47,32,male,United States,NC,No,No,No,Rarely,6-25,No,Yes,Yes,unknown,No,unknown,unknown,unknown,unceratin,No,No,Some of them,No,Maybe,unknown,No,unknown,15.0,Male
1150,2014-09-02 03:13:53,32,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,unceratin,unceratin,Some of them,Some of them,No,No,unknown,Yes,unknown,15.0,Male
1151,2014-09-02 04:00:58,26,Male,United Kingdom,unknown,No,No,No,Never,6-25,No,Yes,No,No,No,No,unknown,unknown,Yes,unceratin,Some of them,No,No,Maybe,unknown,No,unknown,1001.0,Male
1152,2014-09-02 08:00:33,38,Male,Canada,unknown,No,Yes,Yes,Rarely,100-500,No,Yes,unknown,unknown,No,unknown,unknown,unknown,No,No,Yes,Yes,No,Maybe,No,No,unknown,63.0,Male
1153,2014-09-02 08:24:43,34,Female,United Kingdom,unknown,No,Yes,No,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,unknown,300.0,Female
1154,2014-09-02 09:57:22,39,Male,United States,TN,No,Yes,Yes,Often,26-100,No,No,unknown,unknown,No,No,unknown,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,63.0,Male
1155,2014-09-02 13:18:35,32,male,Canada,unknown,Yes,No,No,Never,6-25,Yes,Yes,unknown,unknown,No,No,unknown,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,unknown,15.0,Male
1156,2014-09-02 17:04:56,37,Male,Netherlands,unknown,Yes,No,No,Never,1-5,Yes,Yes,unknown,unknown,unknown,unknown,unknown,Very easy,Yes,Yes,Some of them,Some of them,No,No,unknown,No,unknown,300.0,Male
1157,2014-09-02 20:23:49,31,male,United Kingdom,unknown,No,Yes,Yes,Never,6-25,No,Yes,unknown,unknown,No,unknown,unknown,Somewhat easy,No,No,Some of them,Some of them,No,No,unknown,No,When I've had a depression I was lucky to have an awesome manager who was very understanding and found a budget to pay for my therapy sessions.,1001.0,Male
1158,2014-09-02 20:57:56,30,m,United States,MN,No,Yes,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,unknown,unknown,No,No,No,No,No,No,unknown,No,People have often felt uncomfortable with my story while most of it happened a decade ago. I used to be quite open about it and have since kept it quietly tucked away. While I sometimes have waves of depression I have learned to cope with the affects.,63.0,Male
1159,2014-09-03 01:32:51,51,M,Singapore,unknown,No,No,No,Never,More than 1000,Yes,Yes,unknown,No,No,unknown,unknown,unknown,Yes,No,No,No,No,No,No,No,unknown,1001.0,Male
1160,2014-09-03 13:09:52,29,M,United States,NC,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,unknown,unknown,Yes,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,15.0,Male
1161,2014-09-04 06:23:48,31,Male,United Kingdom,unknown,No,No,No,Never,100-500,No,Yes,Yes,No,No,Yes,unknown,unknown,unceratin,Yes,Some of them,No,No,No,Yes,No,unknown,1001.0,Male
1162,2014-09-04 08:35:49,31,Male,India,unknown,No,No,No,Sometimes,26-100,No,Yes,unknown,unknown,No,No,unknown,unknown,Yes,Yes,No,No,No,No,unknown,No,unknown,1001.0,Male
1163,2014-09-04 17:38:22,26,Male,United States,TX,No,Yes,Yes,Sometimes,6-25,Yes,Yes,unknown,No,No,unknown,unknown,Somewhat easy,unceratin,No,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,1001.0,Male
1164,2014-09-04 23:42:28,46,Female,United States,CA,No,No,Yes,Often,100-500,Yes,No,Yes,Yes,No,No,Yes,unknown,unceratin,No,Some of them,Some of them,No,Maybe,No,No,unknown,63.0,Female
1165,2014-09-05 14:15:48,32,Male,United States,CA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,unknown,unknown,unknown,unceratin,No,Yes,Yes,No,No,unknown,No,unknown,3.0,Male
1166,2014-09-05 14:19:00,29,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes,Yes,Yes,unknown,unknown,unceratin,No,Some of them,No,No,Maybe,unknown,No,unknown,63.0,Male
1167,2014-09-08 00:52:31,34,male,Poland,unknown,No,No,No,Never,More than 1000,Yes,Yes,unknown,unknown,No,No,unknown,unknown,unceratin,No,Some of them,Some of them,No,Yes,unknown,No,unknown,15.0,Male
1168,2014-09-08 16:46:53,26,Male,Colombia,unknown,No,No,No,Often,6-25,No,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No,Maybe,Yes,No,unknown,300.0,Male
1169,2014-09-08 21:30:59,32,Female,United States,PA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,unknown,unknown,unknown,unceratin,No,Some of them,No,No,No,No,No,unknown,63.0,Female
